# Results for 200 trials
# n   time (msec)
# ---------------
5  1
10  0
15  0
20  1
25  0
30  2
35  1
40  2
45  1
50  2
55  1
60  0
65  0
70  0
75  0
80  0
85  0
90  1
95  1
100  0
105  0
110  1
115  1
120  0
125  1
130  2
135  1
140  1
145  1
150  2
155  2
160  2
165  2
170  2
175  2
